Esn,Country,Localized Device Description,Device Description,Ip,Region Code Display Name,Ts
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.161.34,Auvergne-Rhône-Alpes,2020-07-07T00:32:10.486Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2020-07-05T12:26:08.441Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2020-06-15T08:44:04.937Z
NFPS3-001-65FMQNKVDPZGEF30PDGQRQ44QD,FR,Système PS3&trade;,Sony PS3,92.158.144.251,Nouvelle-Aquitaine,2020-06-06T11:09:43.452Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2020-06-04T19:07:16.255Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2020-05-20T22:14:21.795Z
NFPS3-001-65FMQNKVDPZGEF30PDGQRQ44QD,FR,Système PS3&trade;,Sony PS3,90.120.165.62,Nouvelle-Aquitaine,2020-05-20T19:21:57.884Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,78.125.221.72,Auvergne-Rhône-Alpes,2020-05-15T18:52:40.564Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-05-13T16:53:53.637Z
NFPS3-001-65FMQNKVDPZGEF30PDGQRQ44QD,FR,Système PS3&trade;,Sony PS3,90.120.165.62,Nouvelle-Aquitaine,2020-05-12T19:19:18.970Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-05-02T20:31:08.057Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.172.152,Provence-Alpes-Côte-d’Azur,2020-05-02T20:26:37.020Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-04-27T01:35:51.103Z
NFPS3-001-65FMQNKVDPZGEF30PDGQRQ44QD,FR,Système PS3&trade;,Sony PS3,109.215.13.233,Nouvelle-Aquitaine,2020-04-26T19:53:12.847Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-04-25T13:51:52.952Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,78.114.3.53,Auvergne-Rhône-Alpes,2020-04-23T15:49:38.382Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,78.114.3.53,Auvergne-Rhône-Alpes,2020-04-20T13:19:54.147Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.165.20,Auvergne-Rhône-Alpes,2020-04-18T17:39:39.158Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-04-17T18:00:40.063Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.166.146,Auvergne-Rhône-Alpes,2020-04-16T19:51:32.508Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,78.125.169.143,Auvergne-Rhône-Alpes,2020-04-16T13:59:51.631Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-04-16T10:50:24.938Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-04-11T22:59:27.325Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.170.163,Provence-Alpes-Côte-d’Azur,2020-04-10T21:24:34.452Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-04-10T05:36:11.810Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-04-07T05:14:52.062Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.171.176,Provence-Alpes-Côte-d’Azur,2020-04-07T04:49:50.443Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-04-07T04:22:39.345Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-04-06T20:36:30.277Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.171.150,Provence-Alpes-Côte-d’Azur,2020-04-05T12:15:44.902Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-04-04T10:13:23.084Z
NFPS3-001-65FMQNKVDPZGEF30PDGQRQ44QD,FR,Système PS3&trade;,Sony PS3,109.215.13.233,Nouvelle-Aquitaine,2020-04-03T20:32:48.956Z
NFPS3-001-65FMQNKVDPZGEF30PDGQRQ44QD,FR,Système PS3&trade;,Sony PS3,86.213.191.79,Nouvelle-Aquitaine,2020-04-03T13:35:10.850Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,78.125.169.143,Auvergne-Rhône-Alpes,2020-04-02T20:22:21.540Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,77.133.45.3,Auvergne-Rhône-Alpes,2020-03-22T19:56:21.773Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-03-22T10:24:05.434Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.161.165,Provence-Alpes-Côte-d’Azur,2020-03-21T18:30:06.384Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2020-03-14T12:35:50.429Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2020-03-10T22:50:11.357Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.168.185,Auvergne-Rhône-Alpes,2020-03-10T16:52:00.713Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2020-03-09T22:31:14.207Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2020-03-09T21:40:44.080Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,78.125.166.145,Auvergne-Rhône-Alpes,2020-03-07T13:43:43.498Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2020-03-02T00:44:20.430Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-03-01T07:48:33.530Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-02-29T18:06:02.654Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,2a01:cb14:f3:fa00:6cb1:bf03:9c7:323,Auvergne-Rhône-Alpes,2020-02-29T14:30:14.216Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,2a01:cb14:f3:fa00:f998:4edd:3155:33f0,Auvergne-Rhône-Alpes,2020-02-29T10:16:25.247Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.164.187,Provence-Alpes-Côte-d’Azur,2020-02-29T09:08:06.756Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.162.2,Auvergne-Rhône-Alpes,2020-02-28T23:33:58.810Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-02-28T07:43:30.259Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-02-27T22:38:54.774Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.169.215,Auvergne-Rhône-Alpes,2020-02-27T08:07:13.515Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.169.215,Auvergne-Rhône-Alpes,2020-02-26T21:48:40.701Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.162.208,Auvergne-Rhône-Alpes,2020-02-26T20:58:18.012Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.162.208,Auvergne-Rhône-Alpes,2020-02-25T21:05:51.969Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.163.12,Provence-Alpes-Côte-d’Azur,2020-02-25T21:04:41.558Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.173.42,Provence-Alpes-Côte-d’Azur,2020-02-25T12:30:23.443Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.175.32,Auvergne-Rhône-Alpes,2020-02-24T20:15:11.737Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.169.30,Provence-Alpes-Côte-d’Azur,2020-02-24T13:31:51.699Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2020-02-23T12:54:31.440Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.162.161,Auvergne-Rhône-Alpes,2020-02-21T09:06:13.621Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2020-02-17T10:06:04.141Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.169.50,Provence-Alpes-Côte-d’Azur,2020-02-17T08:57:39.940Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2020-02-11T22:12:42.820Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2020-02-10T16:55:35.327Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,78.125.223.182,Auvergne-Rhône-Alpes,2020-02-08T15:04:33.609Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2020-02-07T12:28:16.686Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2020-01-12T21:30:05.709Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,88.138.102.178,Auvergne-Rhône-Alpes,2020-01-11T20:02:15.196Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,78.126.141.152,Auvergne-Rhône-Alpes,2020-01-11T15:22:07.237Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2020-01-09T17:41:07.200Z
NFPS3-001-JFXUZG0G6PDDREP6JPH3M0LY50,FR,Système PS3&trade;,Sony PS3,89.158.186.184,Auvergne-Rhône-Alpes,2020-01-08T19:38:09.560Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2020-01-08T18:15:54.060Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2020-01-04T23:04:29.928Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.163.221,Auvergne-Rhône-Alpes,2020-01-04T14:11:56.520Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2020-01-04T08:09:37.117Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2020-01-01T08:37:44.845Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.172.155,Provence-Alpes-Côte-d’Azur,2020-01-01T07:19:06.255Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,78.126.141.152,Auvergne-Rhône-Alpes,2019-12-28T20:46:53.275Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2019-12-28T09:19:00.015Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2019-12-22T19:54:20.587Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.30.148.81,Auvergne-Rhône-Alpes,2019-12-20T20:16:28.618Z
NFPS3-001-65FMQNKVDPZGEF30PDGQRQ44QD,FR,Système PS3&trade;,Sony PS3,86.213.191.79,Nouvelle-Aquitaine,2019-12-20T19:46:30.537Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2019-12-18T22:01:27.396Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2019-12-15T21:41:07.975Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,78.125.165.203,Auvergne-Rhône-Alpes,2019-12-14T19:59:02.423Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2019-12-13T21:29:31.456Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2019-12-13T10:14:19.022Z
NFAPPL-01-IPAD5=3-A90DAD9F9C864F2A9B798D689F10BFA801E022D2D1D1D7832CA6877BFFCBCE59,FR,iPad Air 2 WiFi,iPad Air 2 WiFi,77.233.115.49,Nouvelle-Aquitaine,2019-12-12T21:10:22.597Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.163.11,Provence-Alpes-Côte-d’Azur,2019-12-12T09:04:09.228Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2019-12-11T21:54:22.408Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,81.185.165.42,Corse,2019-12-11T17:44:08.313Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2019-12-10T21:52:28.574Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.11.154.89,Auvergne-Rhône-Alpes,2019-11-09T21:25:35.687Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,89.158.186.184,Auvergne-Rhône-Alpes,2019-11-04T14:51:49.278Z
NFAPPL-01-IPAD6=11-45F98DA919BF0666A19FE0C7944F06F0DC808D4FF1479BF2995571A9CA3B810C,FR,Apple iPad 5th Gen (Wi-Fi) iPad,Apple iPad 5th Gen (Wi-Fi) iPad,88.136.198.123,Auvergne-Rhône-Alpes,2019-11-03T14:10:32.742Z
NFPS3-001-65FMQNKVDPZGEF30PDGQRQ44QD,FR,Système PS3&trade;,Sony PS3,193.250.123.153,Nouvelle-Aquitaine,2019-10-30T08:21:58.343Z
NFPS4-001-5TC5ZMWW7Q074D6AL5EFK6CKGW,FR,Sony PS4,Sony PS4,93.30.148.81,Auvergne-Rhône-Alpes,2019-10-23T18:46:23.608Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.22.151.69,Pays-de-la-Loire,2019-10-22T20:38:09.876Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.22.36.225,Île-de-France²,2019-10-22T15:54:40.874Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.22.150.86,Hauts-de-France,2019-10-22T11:42:58.502Z
NFAPPL-02-IPHONE11=8-CD0F5E9F3DC3E71C9161AA8AE9D366D38152A5B3DC6DF10292A10F2AEBBB496E,FR,Apple iPhone XR,Apple iPhone XR,93.22.132.176,Île-de-France²,2019-10-22T09:59:05.100Z
